Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
http://lavalavabeachclub.com/bigisland,Jeff J.,Lava Lava Beach Club - Waikoloa,"69-1081 Ku""ualii Pl",Waikoloa,96738,(808) 769-5282,HI, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 9:00 pm Closed now ||Sat 11:00 am - 9:00 pm ||Sun 10:00 am - 9:00 pm,$$ || $$,-155.8879371,19.91328405,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes | Offers Military Discount --> Yes ", Established in 2012.,"Venues & Event Spaces , Hawaiian , American (New)",Bars,1297,1/2/2018,http://www.yelp.com/user_details?userid=1Crp2keLC0cyrXJpOv5gGA,e--QfquQnYVpqT3raqN9LA
http://www.anuenuecafe.com,R S.,Anuenue Cafe,2360 Kiahuna Plantation Dr,Koloa,96756,(808) 295-0109,HI, Mon 6:00 am - 12:30 pm ||Tue 6:00 am - 12:30 pm ||Wed 6:00 am - 12:30 pm ||Thu 6:00 am - 12:30 pm ||Fri 6:00 am - 12:30 pm Open now ||Sat 6:00 am - 12:30 pm ||Sun 6:00 am - 12:30 pm,$$ || $$,-159.4591205,21.879304,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Breakfast, Brunch | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> No | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Dogs Allowed --> No | Waiter Service --> No | Caters --> No ", Established in 2015.,"Cafes , American (Traditional) , Hawaiian",Bars,484,1/24/2018,http://www.yelp.com/user_details?userid=2pblvQVmzKNMoJ62oW31iQ,rzgW1O8b5wrdD0gwrxThMA
http://www.brewseums.com,Wade S.,Wiki Waki Woo Tropical Bar & Lounge,909 Waimanu St,Honolulu,96814,(808) 396-8112,HI, Mon Closed ||Tue Closed ||Wed 5:00 pm - 8:00 pm ||Thu Closed ||Fri 5:00 pm - 8:00 pm Closed now ||Sat 5:00 pm - 8:00 pm ||Sun Closed,$$ || $$,-157.8536495,21.2987588,5,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> No | Good for Groups --> Yes | Ambience --> Intimate | Noise Level --> Average | Music --> Background | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> No | Best Nights --> Fri, Sat | Coat Check --> No | Smoking --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ", Established in 1991.,"Speakeasies , Cocktail Bars , Tiki Bars",Bars,7,12/30/2017,http://www.yelp.com/user_details?userid=fFQe_Eq1p_i9eDVBivz2hw,eyaOt68FkHWuCUqC4LNn8w
http://www3.hilton.com/en/hotels/hawaii/hilton-hawaiian-village-waikiki-beach-resort-HNLHVHH/dining/index.html,,Tapa Bar,2005 Kalia Rd,Honolulu,96815,(808) 949-4321,HI, Mon 10:00 am - 12:00 am ||Tue 10:00 am - 12:00 am ||Wed 10:00 am - 12:00 am ||Thu 10:00 am - 12:00 am ||Fri 10:00 am - 12:00 am Closed now ||Sat 10:00 am - 12:00 am ||Sun 10:00 am - 12:00 am,,-157.8361743,21.28291011,,,,Bars,Bars,,,,5jMNkci2CGmdssAeKfN-HA
http://www.mraaronpresents.net,Amanda F.,Mr Aaron Presents,,Honolulu,96814,(808) 728-7146,HI, Mon 8:00 am - 7:00 pm ||Tue 8:00 am - 7:00 pm ||Wed 8:00 am - 7:00 pm ||Thu 8:00 am - 7:00 pm ||Fri 8:00 am - 7:00 pm Closed now ||Sat 8:00 am - 7:00 pm ||Sun Closed,$$$ || $,-157.8480364,21.2966976,4,"Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Garage, Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Ambience --> Casual | Noise Level --> Loud | Alcohol --> Full Bar | Outdoor Seating --> No | Has TV --> No ", Established in 2011.,"Performing Arts , Comedy Clubs",Bars,10,2/9/2014,http://www.yelp.com/user_details?userid=zTk9vwZoDHd3EtZIwqByjA,wxLXPmrKi-ipwKE92rIOGQ
,Michele A.,Uptown Cafe,1333 River St,Honolulu,96817,(808) 585-0234,HI, Mon 11:00 am - 2:00 am ||Tue 11:00 am - 2:00 am ||Wed 11:00 am - 2:00 am ||Thu 11:00 am - 2:00 am ||Fri 11:00 am - 2:00 am Closed now ||Sat 7:00 am - 7:15 am ||Sun Closed,$$ || $$,-157.8598076,21.315738,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Divey | Noise Level --> Average | Music --> Karaoke | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Mon | Coat Check --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> No , Established in 1998.,"Japanese , American (New) , Karaoke",Bars,23,8/17/2017,http://www.yelp.com/user_details?userid=zDvBJVuZ4BQCluccj9w_uA,ZVyifOiBmvklcd_cYA4o8A
,,Club Rosie,,Honolulu,,,HI,,,-157.876389,21.33638936,,,,Bars,Bars,,,,r8f3XplMjDAQUyrNjobjBQ
,Stefan K.,Tsunami’s,2260 Kuhio Ave,Honolulu,96815,,HI, Mon 11:00 am - 4:00 am ||Tue 11:00 am - 4:00 am ||Wed 11:00 am - 4:00 am ||Thu 11:00 am - 4:00 am ||Fri 11:00 am - 4:00 am Closed now ||Sat 11:00 am - 4:00 am ||Sun 11:00 am - 4:00 am,$$$ || $,-157.8265292,21.280027,3,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Garage | Bike Parking --> Yes | Good for Groups --> Yes | Ambience --> Divey, Casual | Noise Level --> Average | Music --> Live | Good For Dancing --> Yes | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Tue, Fri, Sat | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Has Pool Table --> Yes ",,Dive Bars,Bars,38,8/12/2017,http://www.yelp.com/user_details?userid=8ofznDNjZ6tdINXfWF3vTA,cmX7IzrqYFxra9637mjPcQ
http://www.kaimana.com/dining.htm,Mariko K.,Sunset Lanai Lounge,2863 Kalakaua Ave||The New Otani Kaimana Beach Hotel,Honolulu,96815,(808) 923-1555,HI, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm Closed now ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$ || $$$,-157.8211755,21.2633647,4,Accepts Credit Cards --> Yes | Good for Groups --> No | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Has TV --> Yes ,,"Beer, Wine & Spirits , Lounges",Bars,11,5/29/2017,http://www.yelp.com/user_details?userid=8z1U4Xmb7bv3zAZ3BGUCGw,gCGnRZcwToUrvw0DFImiXg
http://theplantationhouse.com/,Tracie C.,The Plantation House,2000 Plantation Club Dr,Lahaina,96761,(808) 669-6299,HI, Mon 8:00 am - 9:00 pm ||Tue 8:00 am - 9:00 pm ||Wed 8:00 am - 9:00 pm ||Thu 8:00 am - 9:00 pm ||Fri 8:00 am - 9:00 pm Open now ||Sat 8:00 am - 9:00 pm ||Sun 8:00 am - 9:00 pm,$ || $$$,-156.6385076,21.0061552,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Valet, Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Classy | Noise Level --> Quiet | Alcohol --> Full Bar | Happy Hour --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes ", Established in 1991.,"Hawaiian , Seafood , Wine Bars",Bars,660,1/21/2018,http://www.yelp.com/user_details?userid=Ll3YZndBdAjS2paxG7EvGQ,vcYALwoetyRzQbsV71FIeQ
