Web site,Owner Name,Company name,Address,Locality,Postal code,Phone number,Region,Hours,Price range,Longitude,Latitude,Rating,More info,Established Year,Category,keyword,Review,LastReviewDate,OwnerNameLink,Yelp Id
http://www.buffalopoint.net,Kimberly B.,Buffalo Point Restaurant,2168 Hwy 268 E,Yellville,72687,(870) 449-5900,AR, Mon 7:00 am - 8:00 pm ||Tue 7:00 am - 8:00 pm Closed now ||Wed 7:00 am - 2:00 pm ||Thu 7:00 am - 8:00 pm ||Fri 7:00 am - 8:00 pm ||Sat 7:00 am - 8:00 pm ||Sun 7:00 am - 8:15 pm,$$ || $$,-92.582797,36.081899,4,Takes Reservations --> No | Take-out --> Yes ,,"American (Traditional) , Seafood , Sandwiches",Bars,6,7/18/2017,http://www.yelp.com/user_details?userid=__SSsgFwkjZ_JOlr0eevhg,lx8MCG6eYx2t7REZtcw4Aw
,Tausha J.,Cove Creek Supply,11071 Arkansas 309,Paris,72855,(479) 963-2702,AR, Mon 7:00 am - 9:00 pm ||Tue 7:00 am - 9:00 pm Closed now ||Wed 7:00 am - 9:00 pm ||Thu 7:00 am - 9:00 pm ||Fri 7:00 am - 9:00 pm ||Sat 7:00 am - 9:00 pm ||Sun 7:00 am - 7:00 pm,,-93.63443295,35.19885057,4.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Accepts Bitcoin --> No | Parking --> Private Lot | Wheelchair Accessible --> Yes | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> Yes ,,"Gas Stations , Convenience Stores , American (Traditional)",Bars,3,5/1/2018,http://www.yelp.com/user_details?userid=h-pkEE7UD1fkSjzzmo3qbw,o_L3ieAvrqbBjl2iHBYdAA
,Debra T.,Eats & Treats,909 Hwy 71 S,Mena,71953,(479) 243-5962,AR, Mon Closed ||Tue 11:00 am - 3:30 pm Closed now ||Wed 11:00 am - 3:30 pm ||Thu 11:00 am - 3:30 pm ||Fri 11:00 am - 3:30 pm ||Sat Closed ||Sun Closed,,-94.2394336,34.5795125,5,Good for Kids --> Yes ,,"American (Traditional) , Burgers , Bakeries",Bars,1,7/18/2016,http://www.yelp.com/user_details?userid=PtjQ7vp7zrALR-ZdbrkvJw,XKcx5n4vxcTlYhZ22LMs1A
,Wanda B.,Lin’s Garden,400 W Center St,Greenwood,72936,(479) 996-9096,AR,,$$$ || $,-94.264289,35.2147379,4,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Has TV --> No ,,"Chinese , American (New)",Bars,5,12/29/2017,http://www.yelp.com/user_details?userid=do0Bh_KWYUWQnckn32pdpA,1PruoiMX-C5O62e-E__IKg
http://www.BeefOBradys.com,Johnnie M.,Beef ‘O’ Brady’s,12200 Hwy 71 S,Ft. Smith,72916,(479) 646-9464,AR, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-94.3712222,35.2679142,2,Takes Reservations --> Yes | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes ,,"Pubs , Sports Bars , American (Traditional)",Bars,16,10/7/2017,http://www.yelp.com/user_details?userid=e1OFlQ-BY5BO9WzcYTyoag,6_rYe0EPx9ruEguXkTsrSA
https://www.chilis.com/locations/us/arkansas/russellville/russellville,Margaret W.,Chili’s,107 N Elmira Ave,Russellville,72802,(479) 498-4431,AR, Mon 11:00 am - 10:30 pm ||Tue 11:00 am - 10:30 pm Closed now ||Wed 11:00 am - 10:30 pm ||Thu 11:00 am - 10:30 pm ||Fri 11:00 am - 11:30 pm ||Sat 11:00 am - 11:30 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-93.1035428,35.2787661,3,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Happy Hour --> No | Smoking --> No ,,"American (Traditional) , Bars , Tex-Mex",Bars,12,10/25/2017,http://www.yelp.com/user_details?userid=YdsV1-j1nR4eoMhvwSaTWg,gF10JckqdgfcBz7iN_spVA
http://www.buffalowildwings.com/%3Futm_source%3Dyelp%26utm_medium%3Dyelp_profile%26utm_campaign%3Dyelp_locations,Rocco M.,Buffalo Wild Wings,2212 E Parkway Dr,Russellville,72802,(479) 967-1288,AR, Mon 11:00 am - 11:00 pm ||Tue 11:00 am - 11:00 pm Closed now ||Wed 11:00 am - 11:00 pm ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 12:00 am ||Sat 11:00 am - 12:00 am ||Sun 11:00 am - 11:00 pm,$$ || $$,-93.1080905,35.28216573,1.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Happy Hour --> Yes | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Has Pool Table --> No , Established in 1982.,"American (Traditional) , Chicken Wings , Sports Bars",Bars,27,12/20/2017,http://www.yelp.com/user_details?userid=ydq0Wzns28Ro0ba2_FKcyg,RCU0TT6pe2AsDrCu-IG4gw
http://bubbascatfish2go.com,Lauren H.,Bubba’s Catfish-2-Go,622A Carpenter Dam Rd,Hot Springs,71901,(501) 262-1100,AR, Mon Closed ||Tue 11:00 am - 8:00 pm Closed now ||Wed 11:00 am - 8:00 pm ||Thu 11:00 am - 8:00 pm ||Fri 11:00 am - 8:00 pm ||Sat 11:00 am - 8:00 pm ||Sun 11:00 am - 8:00 pm,$$ || $$,-93.025301,34.462947,4.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> No | Attire --> Casual | Alcohol --> No | Outdoor Seating --> Yes | Has TV --> Yes ,,"American (Traditional) , Seafood",Bars,18,1/25/2018,http://www.yelp.com/user_details?userid=YjQnky44rfbRoU_ib3BJyQ,hw3zc-j8G2rdu1rMq0dDPg
http://www.chilis.com,Bryan S.,Chili’s,3705 E Race Ave,Searcy,72143,(501) 305-3222,AR, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm Closed now ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-91.68384367,35.24982826,2.5,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes ,,"Tex-Mex , Bars",Bars,11,12/19/2016,http://www.yelp.com/user_details?userid=-5sAlPoQOEYUkbaSKCWY7g,YdYMBY4cemEdXeuNQGUgvQ
http://www.forteswingzandcatfish.com,Chas N.,Forte’s Wingz & Catfish,2412 E Race Ave||Ste B,Searcy,72143,(501) 593-5161,AR, Mon Closed ||Tue 11:00 am - 9:00 pm Closed now ||Wed 11:00 am - 9:00 pm ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 9:00 pm ||Sun 11:00 am - 8:00 pm,$$$ || $,-91.70845575,35.25070161,3.5,Takes Reservations --> No | Delivery --> Yes | Take-out --> Yes | Accepts Credit Cards --> Yes | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Outdoor Seating --> No ,,"Chicken Wings , American (Traditional)",Bars,8,1/20/2018,http://www.yelp.com/user_details?userid=MwG0LjG0BNmzEWnnIun3eQ,ew4XD_aV_mxvF_-OgSkreQ
