http://beachwoodbbq.com/blendery.html,Steven M.,Beachwood Blendery,247 N Long Beach Blvd,Long Beach,90802,(562) 436-4020,CA, Mon Closed ||Tue Closed ||Wed 5:00 pm - 10:00 pm ||Thu 5:00 pm - 10:00 pm ||Fri 4:00 pm - 11:00 pm Closed now ||Sat 2:00 pm - 11:00 pm ||Sun 1:00 pm - 7:00 pm,$$ || $$,-118.1896696,33.7703235,4.5,Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Street | Bike Parking --> Yes | Caters --> No ,,Breweries,Bars,55,1/19/2018,http://www.yelp.com/user_details?userid=u9oHu3cNkYoPiXGFwaVNJw,lmqrYnTlM0Iz9voQRZuP6A
http://brasstackssf.com/,Sahar N.,Brass Tacks,488 A Hayes St,San Francisco,94102,,CA, Mon 2:00 pm - 2:00 am ||Tue 2:00 pm - 2:00 am ||Wed 2:00 pm - 2:00 am ||Thu 2:00 pm - 2:00 am ||Fri 2:00 pm - 2:00 am Closed now ||Sat 12:00 pm - 2:00 am ||Sun 12:00 pm - 2:00 am,$$ || $$,-122.424384,37.77682397,4,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Street | Bike Parking --> Yes | Good for Groups --> Yes | Ambience --> Casual, Trendy | Noise Level --> Average | Music --> Background | Alcohol --> Full Bar | Happy Hour --> Yes | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,Bars,Bars,174,5/1/2018,http://www.yelp.com/user_details?userid=DwGmIu2FMckVCgPLPDm6lg,dv1RUHabq5_tEf6wgM45eA
http://www.thecarnerosinn.com/dining/boonfly-caf%25C3%25A9,Jessica P.,The Boon Fly Cafe,The Carneros Inn||4048 Sonoma Hwy,Napa,94559,(707) 299-4870,CA, Mon 7:00 am - 9:00 pm ||Tue 7:00 am - 9:00 pm ||Wed 7:00 am - 9:00 pm ||Thu 7:00 am - 9:00 pm ||Fri 7:00 am - 9:00 pm Closed now ||Sat 7:00 am - 9:00 pm ||Sun 7:00 am - 9:00 pm,$$ || $$,-122.334824,38.257728,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Breakfast, Brunch | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No ",,American (Traditional),Bars,1608,1/31/2018,http://www.yelp.com/user_details?userid=jDuOiTSPpg80w4UKTrigfg,LEBWc091AqQ3BtmlWkiKBA
,Maria S.,Cuban Pete’s Mojito Lounge,245 Pine Ave||Ste 290,Long Beach,90802,(562) 646-7294,CA, Mon Closed ||Tue 5:00 pm - 2:00 am ||Wed 5:00 pm - 2:00 am ||Thu 5:00 pm - 2:00 am ||Fri 5:00 pm - 2:00 am Closed now ||Sat 5:00 pm - 2:00 am ||Sun 5:00 pm - 2:00 am,$$ || $$,-118.1928569,33.7701406,3,"Takes Reservations --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Parking --> Valet, Garage, Street | Bike Parking --> No | Ages Allowed --> 21+ | Good for Groups --> Yes | Ambience --> Casual | Noise Level --> Loud | Music --> DJ | Good For Dancing --> Yes | Alcohol --> Full Bar | Best Nights --> Thu, Fri, Sat | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Has Pool Table --> No ", Established in 1998.,"Dance Clubs , Lounges",Bars,120,1/2/2018,http://www.yelp.com/user_details?userid=WZKDMjYWg7L2ASYq59EqUg,FkL8DU56aebKQxBibaOhjw
https://www.olivegarden.com/locations/ca/roseville/roseville-across-from-galleria-mall/1574%3Fcmpid%3Dbr%3Aog_ag%3Aie_ch%3Adry_ca%3AOGQ318LOCURL_dt%3A20180129_sn%3Ayelp_gt%3Aroseville-ca-1574_pl%3Alocurl_rd%3A1451,Kari C.,Olive Garden Italian Restaurant,1160 Galleria Blvd,Roseville,95678,(916) 783-6005,CA, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm Closed now ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-121.2626997,38.7677946,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Thu, Sat, Sun | Coat Check --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ", Established in 1982.,"Italian , Salad , Wine Bars",Bars,251,12/1/2018,http://www.yelp.com/user_details?userid=tTXcKHZ7jK4cn0s07-IujA,5iXkCdDM1IlWWTVWSwdO3w
http://mugsywinebar.tumblr.com,,Mugsy Wine Bar,,San Francisco,94110,(510) 593-3040,CA, Mon Closed ||Tue Closed ||Wed Closed ||Thu Closed ||Fri 5:00 pm - 9:00 pm Closed now ||Sat Closed ||Sun Closed,,-122.4184108,37.7485824,,,,Bars,Bars,,,,fPWF9UAumewP7LOOmghluw
,Cassandra E.,Chick’s Natural,191 N El Camino Real,Encinitas,92024,(760) 944-1215,CA, Mon 10:30 am - 8:30 pm ||Tue 10:30 am - 8:30 pm ||Wed 10:30 am - 8:30 pm ||Thu 10:30 am - 8:30 pm ||Fri 10:30 am - 8:30 pm Closed now ||Sat 10:30 am - 8:00 pm ||Sun Closed,$$$ || $,-117.259256,33.049226,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Quiet | Alcohol --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Caters --> Yes ",,American (New),Bars,145,1/27/2018,http://www.yelp.com/user_details?userid=2KBNhf_-B2q5Y4OoOIcFwQ,3ZiLWfNtYGtcp-QeePG87Q
,Glen P.,Sugar Suite,11858 Balboa Blvd,Granada Hills,91344,(818) 366-9600,CA, Mon 7:00 am - 2:00 am ||Tue 7:00 am - 2:00 am ||Wed 7:00 am - 2:00 am ||Thu 7:00 am - 2:00 am ||Fri 7:00 am - 2:00 am Closed now ||Sat 7:00 am - 2:00 am ||Sun 7:00 am - 2:00 am,$$$ || $,-118.5008067,34.28568651,3.5,"Takes Reservations --> No | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Groups --> Yes | Ambience --> Divey | Noise Level --> Average | Music --> Juke Box | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Thu, Fri, Sat | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,Bars,Bars,98,1/29/2018,http://www.yelp.com/user_details?userid=EzXVyDPhDglZTNvtj028xg,fzPt75kvK91lUgemYhEK2w
,Mark P.,Sammie’s Farm 2 Fork,1100 Orlando Ave,Roseville,95661,(916) 222-1965,CA, Mon Closed ||Tue 5:00 pm - 9:00 pm ||Wed 5:00 pm - 9:00 pm ||Thu 5:00 pm - 9:00 pm ||Fri 5:00 pm - 9:00 pm Closed now ||Sat 5:00 pm - 9:00 pm ||Sun 5:00 pm - 9:00 pm,$$ || $$,-121.2895927,38.7232336,2,Takes Reservations --> Yes | Delivery --> No | Take-out --> No | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Bitcoin --> No | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Quiet | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Dogs Allowed --> No | Waiter Service --> Yes | Caters --> Yes , Established in 2015.,"American (New) , Vegetarian , Italian",Bars,5,1/6/2016,http://www.yelp.com/user_details?userid=00UnH5Z5uESynj_Z9Yya4A,Wv-eq4kD0PPtUjGiz5m_KA
https://locations.dennys.com/CA/DEL-MAR/247855%3Futm_source%3Dyext%26utm_medium%3Dlocal-listing%26utm_campaign%3Dyext-listing,Alicia A.,Denny’s,2203 Via De Ln,Del Mar,92014,(858) 755-3806,CA, Mon Open 24 hours ||Tue Open 24 hours ||Wed Open 24 hours ||Thu Open 24 hours ||Fri Open 24 hours Open now ||Sat Open 24 hours ||Sun Open 24 hours,$$$ || $,-117.2557282,32.9790649,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Breakfast, Brunch, Late Night, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No | Gender Neutral Restrooms --> Yes ", Established in 1953.,"Diners , Breakfast & Brunch , American (Traditional)",Bars,78,1/27/2018,http://www.yelp.com/user_details?userid=17n0PtS9Sjr2RoPqhRPgEQ,_8KY9_4OaLlKiGNfDPY1Fg
